id,name,team_id,competition_id,position,photo_url,overall,pos1,pos2,pos3
643,Renato Kayzer,188,12,Attacker,https://media.api-sports.io/football/players/9726.png,-1,,,
644,Rene,188,12,Attacker,https://media.api-sports.io/football/players/442404.png,-1,,,
645,D. Tarzia,188,12,Defender,https://media.api-sports.io/football/players/455047.png,-1,,,
646,Wendell Sacramento,188,12,Attacker,https://media.api-sports.io/football/players/464022.png,-1,,,
647,Benassi,255,12,Goalkeeper,https://media.api-sports.io/football/players/296061.png,-1,,,
648,Gabriel Leite,255,12,Goalkeeper,https://media.api-sports.io/football/players/77918.png,-1,,,
649,Keiller,255,12,Goalkeeper,https://media.api-sports.io/football/players/10370.png,-1,,,
650,L. Mello,255,12,Goalkeeper,https://media.api-sports.io/football/players/631769.png,-1,,,
651,Pedro Luccas,255,12,Goalkeeper,https://media.api-sports.io/football/players/425831.png,-1,,,
652,Pedro Rangel,255,12,Goalkeeper,https://media.api-sports.io/football/players/293555.png,-1,,,
653,Bruno Melo,255,12,Defender,https://media.api-sports.io/football/players/10416.png,-1,,,
654,Enzo Vágner,255,12,Attacker,https://media.api-sports.io/football/players/504965.png,-1,,,
655,Felipe Jonatan,255,12,Defender,https://media.api-sports.io/football/players/9989.png,-1,,,
656,Jacy,255,12,Defender,https://media.api-sports.io/football/players/9633.png,-1,,,
657,João Vitor,255,12,Defender,https://media.api-sports.io/football/players/505579.png,-1,,,
658,JoÃ£o Pedro Chermont,255,12,Defender,https://media.api-sports.io/football/players/414394.png,-1,,,
659,Kauan Noveli,255,12,Defender,https://media.api-sports.io/football/players/631770.png,-1,,,
660,L. Leonardi Bortoluci Perez,255,12,Defender,https://media.api-sports.io/football/players/631773.png,-1,,,
661,Maicon,255,12,Defender,https://media.api-sports.io/football/players/44304.png,-1,,,
662,Rodrigo Moledo,255,12,Defender,https://media.api-sports.io/football/players/10378.png,-1,,,
663,Lucas Taverna,255,12,Defender,https://media.api-sports.io/football/players/505577.png,-1,,,
664,Thiago Santos,255,12,Midfielder,https://media.api-sports.io/football/players/9924.png,-1,,,
665,Tiago Cóser,255,12,Defender,https://media.api-sports.io/football/players/305026.png,-1,,,
666,Tinga,255,12,Defender,https://media.api-sports.io/football/players/10413.png,-1,,,
667,A. Ararat,255,12,Midfielder,https://media.api-sports.io/football/players/468958.png,-1,,,
668,Dani Gruber,255,12,Midfielder,https://media.api-sports.io/football/players/631690.png,-1,,,
669,Fernando Sobral,255,12,Midfielder,https://media.api-sports.io/football/players/80187.png,-1,,,
670,S. Gómez,255,12,Midfielder,https://media.api-sports.io/football/players/13310.png,-1,,,
671,Gustavo,255,12,Midfielder,https://media.api-sports.io/football/players/298041.png,-1,,,
672,Josué,255,12,Midfielder,https://media.api-sports.io/football/players/2150.png,-1,,,
673,Khensane,255,12,Midfielder,https://media.api-sports.io/football/players/631771.png,-1,,,
674,Lucas Nunes,255,12,Midfielder,https://media.api-sports.io/football/players/631772.png,-1,,,
675,Matheus Dias,255,12,Midfielder,https://media.api-sports.io/football/players/631686.png,-1,,,
676,Silva Miguel,255,12,Midfielder,https://media.api-sports.io/football/players/638007.png,-1,,,
677,Renatinho,255,12,Midfielder,https://media.api-sports.io/football/players/632533.png,-1,,,
678,Tissi,255,12,Midfielder,https://media.api-sports.io/football/players/631684.png,-1,,,
679,Vini Paulista,255,12,Attacker,https://media.api-sports.io/football/players/309499.png,-1,,,
680,Wallisson,255,12,Midfielder,https://media.api-sports.io/football/players/159493.png,-1,,,
681,Willian Oliveira,255,12,Midfielder,https://media.api-sports.io/football/players/9208.png,-1,,,
682,D. Alves,255,12,Attacker,https://media.api-sports.io/football/players/653237.png,-1,,,
683,Brayan,255,12,Attacker,https://media.api-sports.io/football/players/631679.png,-1,,,
684,Breno Lopes,255,12,Midfielder,https://media.api-sports.io/football/players/53966.png,-1,,,
685,Fabinho,255,12,Attacker,https://media.api-sports.io/football/players/143365.png,-1,,,
686,Keno,255,12,Attacker,https://media.api-sports.io/football/players/16847.png,-1,,,
687,J. Lavega,255,12,Attacker,https://media.api-sports.io/football/players/315569.png,-1,,,
688,L. Crepaldi,255,12,Attacker,https://media.api-sports.io/football/players/631680.png,-1,,,
689,Lucas Ronier,255,12,Midfielder,https://media.api-sports.io/football/players/410449.png,-1,,,
690,Paulo Roberto,255,12,Attacker,https://media.api-sports.io/football/players/631685.png,-1,,,
691,Pedro Rocha,255,12,Attacker,https://media.api-sports.io/football/players/10106.png,-1,,,
692,Renato Marques,255,12,Attacker,https://media.api-sports.io/football/players/544699.png,-1,,,
693,Rodrigo Rodrigues,255,12,Attacker,https://media.api-sports.io/football/players/54106.png,-1,,,
694,Thiago Azaf,255,12,Attacker,https://media.api-sports.io/football/players/631572.png,-1,,,
695,Cleiton,190,12,Goalkeeper,https://media.api-sports.io/football/players/9862.png,-1,,,
696,Fabrício,190,12,Goalkeeper,https://media.api-sports.io/football/players/266856.png,-1,,,
697,Gustavo,190,12,Goalkeeper,https://media.api-sports.io/football/players/631019.png,-1,,,
698,Tiago Volpi,190,12,Goalkeeper,https://media.api-sports.io/football/players/9944.png,-1,,,
699,Alix,190,12,Defender,https://media.api-sports.io/football/players/297893.png,-1,,,
700,Cauê Nascimento Santos,190,12,Defender,https://media.api-sports.io/football/players/525527.png,-1,,,
701,Eduardo Santos,190,12,Defender,https://media.api-sports.io/football/players/41544.png,-1,,,
702,Gustavo Marques,190,12,Defender,https://media.api-sports.io/football/players/304827.png,-1,,,
703,J. Hurtado,190,12,Defender,https://media.api-sports.io/football/players/68113.png,-1,,,
704,Juninho Capixaba,190,12,Defender,https://media.api-sports.io/football/players/10481.png,-1,,,
705,W. Vivas,190,12,Defender,https://media.api-sports.io/football/players/565735.png,-1,,,
706,Pedro Henrique,190,12,Defender,https://media.api-sports.io/football/players/460491.png,-1,,,
707,A. Sant&apos;Anna,190,12,Defender,https://media.api-sports.io/football/players/51571.png,-1,,,
708,Ryan Tavares,190,12,Defender,https://media.api-sports.io/football/players/638355.png,-1,,,
709,Vanderlan,190,12,Defender,https://media.api-sports.io/football/players/279800.png,-1,,,
710,Davi Gomes,190,12,Midfielder,https://media.api-sports.io/football/players/468162.png,-1,,,
711,Eric Ramires,190,12,Midfielder,https://media.api-sports.io/football/players/10027.png,-1,,,
712,Fabinho,190,12,Midfielder,https://media.api-sports.io/football/players/279805.png,-1,,,
713,Gabriel,190,12,Midfielder,https://media.api-sports.io/football/players/10247.png,-1,,,
714,Lopes Gabriel,190,12,Midfielder,https://media.api-sports.io/football/players/631032.png,-1,,,
715,Gustavinho,190,12,Midfielder,https://media.api-sports.io/football/players/403951.png,-1,,,
716,João Neto,190,12,Midfielder,https://media.api-sports.io/football/players/129772.png,-1,,,
717,Marcelinho,190,12,Midfielder,https://media.api-sports.io/football/players/544688.png,-1,,,
718,Matheus Fernandes,190,12,Midfielder,https://media.api-sports.io/football/players/9925.png,-1,,,
719,Praxedes,190,12,Midfielder,https://media.api-sports.io/football/players/197533.png,-1,,,
720,Rodriguinho,190,12,Midfielder,https://media.api-sports.io/football/players/363689.png,-1,,,
721,I. Sosa,190,12,Midfielder,https://media.api-sports.io/football/players/310307.png,-1,,,
722,Yuri,190,12,Midfielder,https://media.api-sports.io/football/players/505877.png,-1,,,
723,Yuri Leles,190,12,Midfielder,https://media.api-sports.io/football/players/625329.png,-1,,,
724,Eduardo Sasha,190,12,Attacker,https://media.api-sports.io/football/players/10004.png,-1,,,
725,Fernando,190,12,Attacker,https://media.api-sports.io/football/players/688.png,-1,,,
726,J. Herrera,190,12,Attacker,https://media.api-sports.io/football/players/354791.png,-1,,,
727,Lucas Barbosa,190,12,Midfielder,https://media.api-sports.io/football/players/279811.png,-1,,,
728,Henry Mosquera,190,12,Attacker,https://media.api-sports.io/football/players/350927.png,-1,,,
729,Jhuan Nunes Coelho,190,12,Attacker,https://media.api-sports.io/football/players/631038.png,-1,,,
730,I. Pitta,190,12,Attacker,https://media.api-sports.io/football/players/70670.png,-1,,,
731,Vinicius,190,12,Midfielder,https://media.api-sports.io/football/players/431417.png,-1,,,
732,Everson,187,12,Goalkeeper,https://media.api-sports.io/football/players/9978.png,-1,,,
733,Gabriel Delfim,187,12,Goalkeeper,https://media.api-sports.io/football/players/311275.png,-1,,,
734,Kaio Assis,187,12,Goalkeeper,https://media.api-sports.io/football/players/619024.png,-1,,,
735,Pedro Cobra,187,12,Goalkeeper,https://media.api-sports.io/football/players/565711.png,-1,,,
736,Robert,187,12,Goalkeeper,https://media.api-sports.io/football/players/465184.png,-1,,,
737,J. Alonso,187,12,Defender,https://media.api-sports.io/football/players/2499.png,-1,,,
738,Luis Chaves,187,12,Defender,https://media.api-sports.io/football/players/615190.png,-1,,,
739,Renan Lodi,187,12,Defender,https://media.api-sports.io/football/players/10122.png,-1,,,
740,Lyanco,187,12,Defender,https://media.api-sports.io/football/players/30476.png,-1,,,
741,Natanael,187,12,Defender,https://media.api-sports.io/football/players/197450.png,-1,,,
742,K. Pascini,187,12,Defender,https://media.api-sports.io/football/players/609544.png,-1,,,
743,A. Preciado,187,12,Defender,https://media.api-sports.io/football/players/2583.png,-1,,,
744,I. Román,187,12,Defender,https://media.api-sports.io/football/players/404640.png,-1,,,
745,Ruan Tressoldi,187,12,Defender,https://media.api-sports.io/football/players/152857.png,-1,,,
746,Samuel,187,12,Defender,https://media.api-sports.io/football/players/633527.png,-1,,,
747,Vitão,187,12,Defender,https://media.api-sports.io/football/players/515668.png,-1,,,
748,Vitor Hugo,187,12,Defender,https://media.api-sports.io/football/players/30398.png,-1,,,
749,Alexsander,187,12,Midfielder,https://media.api-sports.io/football/players/363323.png,-1,,,
750,Mamady Cisse,187,12,Midfielder,https://media.api-sports.io/football/players/615196.png,-1,,,
751,A. Franco,187,12,Midfielder,https://media.api-sports.io/football/players/16360.png,-1,,,
752,Gustavo Scarpa,187,12,Midfielder,https://media.api-sports.io/football/players/9926.png,-1,,,
753,Igor Gomes,187,12,Midfielder,https://media.api-sports.io/football/players/9967.png,-1,,,
754,Toledo Igor,187,12,Midfielder,https://media.api-sports.io/football/players/629376.png,-1,,,
755,Índio,187,12,Midfielder,https://media.api-sports.io/football/players/506034.png,-1,,,
756,M. J. Iseppe,187,12,Midfielder,https://media.api-sports.io/football/players/544678.png,-1,,,
757,Maycon,187,12,Midfielder,https://media.api-sports.io/football/players/687.png,-1,,,
758,F. Murillo,187,12,Midfielder,https://media.api-sports.io/football/players/607356.png,-1,,,
759,Patrick Silva,187,12,Midfielder,https://media.api-sports.io/football/players/415069.png,-1,,,
760,T. Pérez,187,12,Midfielder,https://media.api-sports.io/football/players/414544.png,-1,,,
761,Reinier,187,12,Attacker,https://media.api-sports.io/football/players/10166.png,-1,,,
762,Victor Hugo,187,12,Midfielder,https://media.api-sports.io/football/players/352371.png,-1,,,
763,Bernard,187,12,Midfielder,https://media.api-sports.io/football/players/18761.png,-1,,,
764,M. Cassierra,187,12,Attacker,https://media.api-sports.io/football/players/5923.png,-1,,,
765,Caua,187,12,Attacker,https://media.api-sports.io/football/players/609519.png,-1,,,
766,T. Cuello,187,12,Attacker,https://media.api-sports.io/football/players/6031.png,-1,,,
767,Dudu,187,12,Midfielder,https://media.api-sports.io/football/players/9939.png,-1,,,
768,Hulk,187,12,Attacker,https://media.api-sports.io/football/players/12705.png,-1,,,
769,A. Minda,187,12,Attacker,https://media.api-sports.io/football/players/280695.png,-1,,,
770,Mosquito,187,12,Attacker,https://media.api-sports.io/football/players/610496.png,-1,,,
771,Ivan,249,12,Goalkeeper,https://media.api-sports.io/football/players/9692.png,-1,,,
772,Joao Victor,249,12,Goalkeeper,https://media.api-sports.io/football/players/613323.png,-1,,,
773,Marcelo Rangel,249,12,Goalkeeper,https://media.api-sports.io/football/players/77812.png,-1,,,
774,Ygor Vinhas,249,12,Goalkeeper,https://media.api-sports.io/football/players/9694.png,-1,,,
775,B. Cufré,249,12,Defender,https://media.api-sports.io/football/players/6048.png,-1,,,
776,João Lucas,249,12,Defender,https://media.api-sports.io/football/players/70368.png,-1,,,
777,Kayky Almeida,249,12,Defender,https://media.api-sports.io/football/players/404539.png,-1,,,
778,Leo Andrade,249,12,Defender,https://media.api-sports.io/football/players/547339.png,-1,,,
779,Marcelinho,249,12,Defender,https://media.api-sports.io/football/players/268877.png,-1,,,
780,Marllon,249,12,Defender,https://media.api-sports.io/football/players/10232.png,-1,,,
781,Matheus Alexandre,249,12,Defender,https://media.api-sports.io/football/players/9709.png,-1,,,
782,Mayk,249,12,Defender,https://media.api-sports.io/football/players/80484.png,-1,,,
783,C. Tassano,249,12,Defender,https://media.api-sports.io/football/players/36833.png,-1,,,
784,D. Tchamba,249,12,Defender,https://media.api-sports.io/football/players/22251.png,-1,,,
785,Thalisson,249,12,Defender,https://media.api-sports.io/football/players/308601.png,-1,,,
786,F. Catarozzi,249,12,Midfielder,https://media.api-sports.io/football/players/291530.png,-1,,,
787,David Francisco,249,12,Midfielder,https://media.api-sports.io/football/players/355193.png,-1,,,
788,Freitas,249,12,Midfielder,https://media.api-sports.io/football/players/404537.png,-1,,,
789,Nathan,249,12,Midfielder,https://media.api-sports.io/football/players/9883.png,-1,,,
790,Patrick,249,12,Midfielder,https://media.api-sports.io/football/players/10388.png,-1,,,
791,Patrick de Paula,249,12,Midfielder,https://media.api-sports.io/football/players/195109.png,-1,,,
792,L. Picco,249,12,Midfielder,https://media.api-sports.io/football/players/5211.png,-1,,,
793,P. Tachtsidis,249,12,Midfielder,https://media.api-sports.io/football/players/31741.png,-1,,,
794,Vitor Bueno,249,12,Attacker,https://media.api-sports.io/football/players/9962.png,-1,,,
795,Zé Ricardo,249,12,Midfielder,https://media.api-sports.io/football/players/10310.png,-1,,,
796,José Welison,249,12,Midfielder,https://media.api-sports.io/football/players/9882.png,-1,,,
797,Alef Manga,249,12,Attacker,https://media.api-sports.io/football/players/96343.png,-1,,,
798,Carlinhos,249,12,Attacker,https://media.api-sports.io/football/players/70297.png,-1,,,
799,D. Hernández,249,12,Attacker,https://media.api-sports.io/football/players/269374.png,-1,,,
800,Eduardo Melo,249,12,Attacker,https://media.api-sports.io/football/players/197073.png,-1,,,
801,N. Ferreira,249,12,Attacker,https://media.api-sports.io/football/players/352930.png,-1,,,
802,Gabriel Poveda,249,12,Attacker,https://media.api-sports.io/football/players/10141.png,-1,,,
803,Gabriel Taliari,249,12,Attacker,https://media.api-sports.io/football/players/80273.png,-1,,,
804,Giovanni Pavani,249,12,Attacker,https://media.api-sports.io/football/players/159960.png,-1,,,
805,Jáderson,249,12,Attacker,https://media.api-sports.io/football/players/10146.png,-1,,,
806,Jája Silva,249,12,Midfielder,https://media.api-sports.io/football/players/54894.png,-1,,,
807,João Pedro,249,12,Attacker,https://media.api-sports.io/football/players/96450.png,-1,,,
808,R. Monti Azpiazu,249,12,Attacker,https://media.api-sports.io/football/players/64175.png,-1,,,
809,Yago Pikachu,249,12,Midfielder,https://media.api-sports.io/football/players/10581.png,-1,,,
810,Alex Muralha,127,12,Goalkeeper,https://media.api-sports.io/football/players/9337.png,-1,,,
811,Georgemy,127,12,Goalkeeper,https://media.api-sports.io/football/players/80649.png,-1,,,
812,Thomazella,127,12,Goalkeeper,https://media.api-sports.io/football/players/77966.png,-1,,,
813,Walter,127,12,Goalkeeper,https://media.api-sports.io/football/players/10226.png,-1,,,
814,Victor Caua Soares,127,12,Defender,https://media.api-sports.io/football/players/640106.png,-1,,,
815,Daniel Borges,127,12,Midfielder,https://media.api-sports.io/football/players/9771.png,-1,,,
816,Igor Cariús,127,12,Defender,https://media.api-sports.io/football/players/9789.png,-1,,,
817,Igor Formiga,127,12,Defender,https://media.api-sports.io/football/players/156191.png,-1,,,
818,João Victor,127,12,Defender,https://media.api-sports.io/football/players/115525.png,-1,,,
819,Lucas Oliveira,127,12,Defender,https://media.api-sports.io/football/players/9308.png,-1,,,
820,Marcelinho,127,12,Defender,https://media.api-sports.io/football/players/649589.png,-1,,,
821,Reinaldo,127,12,Midfielder,https://media.api-sports.io/football/players/9946.png,-1,,,
822,Rodrigues,127,12,Defender,https://media.api-sports.io/football/players/10488.png,-1,,,
823,Victor Luís,127,12,Midfielder,https://media.api-sports.io/football/players/9907.png,-1,,,
824,Willian Machado,127,12,Defender,https://media.api-sports.io/football/players/80654.png,-1,,,
825,Chico,127,12,Midfielder,https://media.api-sports.io/football/players/80474.png,-1,,,
826,Denilson,127,12,Midfielder,https://media.api-sports.io/football/players/276452.png,-1,,,
827,Eduardo,127,12,Midfielder,https://media.api-sports.io/football/players/44348.png,-1,,,
828,Luiz Fernando,127,12,Midfielder,https://media.api-sports.io/football/players/638294.png,-1,,,
829,Gabriel Pires,127,12,Midfielder,https://media.api-sports.io/football/players/568.png,-1,,,
830,José Aldo,127,12,Midfielder,https://media.api-sports.io/football/players/133183.png,-1,,,
831,L. Mugni,127,12,Midfielder,https://media.api-sports.io/football/players/65837.png,-1,,,
832,Neto,127,12,Midfielder,https://media.api-sports.io/football/players/504957.png,-1,,,
833,Shaylon,127,12,Midfielder,https://media.api-sports.io/football/players/10025.png,-1,,,
834,Y. Lara,127,12,Midfielder,https://media.api-sports.io/football/players/550705.png,-1,,,
835,Alesson,127,12,Attacker,https://media.api-sports.io/football/players/9429.png,-1,,,
836,André Luís,127,12,Attacker,https://media.api-sports.io/football/players/41430.png,-1,,,
837,Vinicius Bacchi,127,12,Attacker,https://media.api-sports.io/football/players/640108.png,-1,,,
838,Carlos Eduardo de Barros,127,12,Attacker,https://media.api-sports.io/football/players/520668.png,-1,,,
839,Edson,127,12,Attacker,https://media.api-sports.io/football/players/54238.png,-1,,,
840,Everton Galdino,127,12,Attacker,https://media.api-sports.io/football/players/54235.png,-1,,,
841,A. Galeano,127,12,Attacker,https://media.api-sports.io/football/players/95392.png,-1,,,
842,Nathan Fogaça,127,12,Attacker,https://media.api-sports.io/football/players/9371.png,-1,,,
843,Negueba,127,12,Midfielder,https://media.api-sports.io/football/players/153458.png,-1,,,
844,Tiquinho Soares,127,12,Attacker,https://media.api-sports.io/football/players/390.png,-1,,,
845,MASTIL Melvin,167,7,Defender,,65,GOL,,
846,MANDI Aissa,167,7,Defender,,78,GOL,,
847,ABADA Achraf,167,7,Attacker,,70,LD,,
848,TOUGAI Mohamed Amine,167,7,Defender,,68,ZAG,,
849,BELAID Zineddine,167,7,Defender,,66,ZAG,,
850,ZERROUKI Ramiz,167,7,Midfielder,,76,VOL,MC,
851,MAHREZ Riyad,167,7,Attacker,,84,PD,SA,
852,AOUAR Houssem,167,7,Attacker,,78,MEI,MC,
853,GOUIRI Amine,167,7,Attacker,,79,SA,PE,
854,CHAIBI Fares,167,7,Attacker,,76,MEI,PD,
855,HADJ MOUSSA Anis,167,7,Midfielder,,73,PD,PE,
856,BENBOUALI Nadhir,167,7,Attacker,,75,PE,PD,
857,HADJAM Jaouen,167,7,Defender,,76,ZAG,LE,
858,BOUDAQUI Hicham,167,7,Defender,,70,ZAG,LD,
859,AIT-NOURI Rayan,167,7,Defender,,84,LE,,
860,BENBOT Oussama,167,7,Attacker,,72,MC,MEI,
861,BELGHALI Rafik,167,7,Attacker,,70,LD,MC,
862,AMOURA Mohamed,167,7,Attacker,,78,PE,CA,
863,BENTALEB Nabil,167,7,Midfielder,,73,MC,VOL,
864,BOULBINA Adil,167,7,Midfielder,,70,MC,,
865,BENSEBAINI Ramy,167,7,Defender,,78,LE,,
866,MAZA Ibrahim,167,7,Midfielder,,75,VOL,MC,
867,ZIDANE Luca,167,7,Goalkeeper,,74,GOL,,
868,TITRAQUI Yassine,167,7,Goalkeeper,,68,LD,,
869,GHEDJEMIS Fares,167,7,Goalkeeper,,66,ME,PE,
870,CHERGUI Samir,167,7,Midfielder,,66,LE,MC,
871,MUSSO Juan,166,7,Goalkeeper,,76,GOL,,
872,BALERDI Leonardo,166,7,Defender,,76,ZAG,,
873,TAGLIAFICO Nicolas,166,7,Defender,,79,LE,,
874,MONTIEL Gonzalo,166,7,Defender,,78,LD,,
875,PAREDES Leandro,166,7,Midfielder,,76,VOL,MC,
876,MARTINEZ Lisandro,166,7,Defender,,81,ZAG,,
877,DE PAUL Rodrigo,166,7,Midfielder,,84,MC,MEI,
878,BARCO Valentin,166,7,Attacker,,75,LE,PE,
879,ALVAREZ Julian,166,7,Attacker,,85,CA,SA,
880,MESSI Lionel,166,7,Attacker,,91,SA,PD,
881,LO CELSO Giovani,166,7,Midfielder,,79,MEI,MC,
882,RULLI Geronimo,166,7,Goalkeeper,,78,GOL,,
883,ROMERO Cristian,166,7,Defender,,85,ZAG,,
884,PALACIOS Exequiel,166,7,Midfielder,,82,MC,VOL,
885,GONZALEZ Nico,166,7,Attacker,,78,PE,PD,
886,ALMADA Thiago,166,7,Midfielder,,79,MEI,MC,
887,SIMEONE Giuliano,166,7,Midfielder,,78,PD,SA,
888,PAZ Nico,166,7,Midfielder,,80,MEI,MC,
889,OTAMENDI Nicolas,166,7,Defender,,78,ZAG,,
890,MAC ALLISTER Alexis,166,7,Midfielder,,86,MC,VOL,
891,LOPEZ Jose Manuel,166,7,Attacker,,74,CA,,
892,MARTINEZ Lautaro,166,7,Attacker,,87,CA,,
893,MARTINEZ Emiliano,166,7,Goalkeeper,,87,GOL,,
894,FERNANDEZ Enzo,166,7,Midfielder,,87,MC,VOL,
895,MEDINA Facundo,166,7,Defender,,76,ZAG,VOL,
896,MOLINA Nahuel,166,7,Defender,,82,LD,,
897,RYAN Mathew,180,7,Goalkeeper,,78,GOL,,
898,DEGENEK Milos,180,7,Defender,,74,LD,ZAG,
899,CIRCATI Alessandro,180,7,Defender,,75,ZAG,,
900,ITALIANO Jacob,180,7,Midfielder,,73,LD,MC,
901,BOS Jordan,180,7,Defender,,74,LE,LD,
902,GERIA Jason,180,7,Defender,,72,LD,,
903,LECKIE Mathew,180,7,Attacker,,75,PD,,
904,METCALFE Connor,180,7,Midfielder,,75,MC,,
905,TOURE Mohamed,180,7,Attacker,,72,CA,SA,
906,HRUSTIC Ajdin,180,7,Midfielder,,75,MEI,MC,
907,MABIL Awer,180,7,Attacker,,75,PE,PD,
908,IZZO Paul,180,7,Goalkeeper,,72,GOL,,
909,ONEILL Aiden,180,7,Midfielder,,76,VOL,MC,
910,DEVLIN Cameron,180,7,Midfielder,,74,MC,,
911,TREWIN Kal,180,7,Defender,,71,ZAG,,
912,BEHICH Aziz,180,7,Defender,,73,LE,,
913,IRANKUNDA Nestory,180,7,Attacker,,79,PD,PE,
914,BEACH Patrick,180,7,Goalkeeper,,69,GOL,,
915,SOUTTAR Harry,180,7,Defender,,79,ZAG,,
916,VOLPATO Cristian,180,7,Attacker,,76,MEI,PD,
917,BURGESS Cameron,180,7,Defender,,74,ZAG,,
918,IRVINE Jackson,180,7,Midfielder,,78,MC,VOL,
919,VELUPILLAY Nishan,180,7,Attacker,,71,PD,,
920,OKON-ENGSTLER Paul,180,7,Midfielder,,69,MC,,
921,HERRINGTON Lucas,180,7,Attacker,,69,MC,,
922,YENGI Tete,180,7,Attacker,,72,CA,,
923,SCHLAGER Alexander,168,7,Goalkeeper,,78,GOL,,
924,AFFENGRUBER David,168,7,Defender,,72,ZAG,,
925,DANSO Kevin,168,7,Defender,,78,ZAG,,
926,SCHLAGER Xaver,168,7,Midfielder,,75,MC,MEI,
927,POSCH Stefan,168,7,Defender,,76,LD,,
928,SEIWALD Nicolas,168,7,Midfielder,,78,VOL,MC,
929,ARNAUTOVIC Marko,168,7,Attacker,,78,CA,SA,
930,ALABA David,168,7,Defender,,82,ZAG,LE,
931,SABITZER Marcel,168,7,Midfielder,,78,MC,MEI,
932,GRILLITSCH Florian,168,7,Midfielder,,74,VOL,MC,
933,GREGORITSCH Michael,168,7,Attacker,,76,CA,SA,
934,WIEGELE Florian,168,7,Attacker,,68,MC,,
935,PENTZ Patrick,168,7,Goalkeeper,,74,GOL,,
936,KALAJDZIC Sasa,168,7,Attacker,,74,CA,,
937,LIENHART Philipp,168,7,Defender,,75,ZAG,,
938,MWENE Phillip,168,7,Defender,,70,LD,ZAG,
939,CHUKWUEMEKA Carney,168,7,Attacker,,68,MC,MEI,
940,SCHMID Romano,168,7,Midfielder,,75,MEI,PD,
941,BAUMGARTNER Christoph,168,7,Midfielder,,81,MEI,MC,
942,LAIMER Konrad,168,7,Midfielder,,80,MC,VOL,
943,WIMMER Patrick,168,7,Midfielder,,74,LD,MC,
944,PRASS Alexander,168,7,Midfielder,,73,MC,MEI,
945,FRIEDL Marco,168,7,Defender,,74,LE,ZAG,
946,WANNER Paul,168,7,Attacker,,76,MEI,PD,
947,SVOBODA Michael,168,7,Goalkeeper,,68,GOL,,
948,SCHOEPF Alessandro,168,7,Attacker,,70,PD,PE,
949,COURTOIS Thibaut,158,7,Goalkeeper,,89,GOL,,
950,DEBAST Zeno,158,7,Defender,,77,ZAG,LD,
951,THEATE Arthur,158,7,Defender,,75,LE,ZAG,
952,MECHELE Brandon,158,7,Defender,,72,ZAG,,
953,DE CUYPER Maxim,158,7,Defender,,76,LE,,
954,WITSEL Axel,158,7,Midfielder,,73,VOL,ZAG,
955,DE BRUYNE Kevin,158,7,Midfielder,,88,MEI,MC,
956,TIELEMANS Youri,158,7,Midfielder,,79,MC,MEI,
957,LUKAKU Romelu,158,7,Attacker,,82,CA,,
958,TROSSARD Leandro,158,7,Attacker,,80,PE,PD,
959,DOKU Jeremy,158,7,Attacker,,82,PE,PD,
960,LAMMENS Senne,158,7,Goalkeeper,,74,GOL,,
961,PENDERS Mike,158,7,Goalkeeper,,72,GOL,,
962,LUKEBAKIO Dodi,158,7,Attacker,,77,PD,SA,
963,MEUNIER Thomas,158,7,Defender,,74,LD,,
964,DE WINTER Koni,158,7,Defender,,79,ZAG,,
965,DE KETELAERE Charles,158,7,Attacker,,78,MEI,SA,
966,SEYS Joaquin,158,7,Defender,,70,LD,ZAG,
967,MOREIRA Diego,158,7,Attacker,,74,PE,SA,
968,VANAKEN Hans,158,7,Midfielder,,78,MC,MEI,
969,CASTAGNE Timothy,158,7,Defender,,76,LD,,
970,SAELEMAEKERS Alexis,158,7,Midfielder,,77,PD,LD,
971,RASKIN Nicolas,158,7,Midfielder,,76,MC,VOL,
972,ONANA Amadou,158,7,Midfielder,,80,VOL,MC,
973,NGOY Nathan,158,7,Defender,,69,ZAG,,
974,FERNANDEZ-PARDO Matias,158,7,Attacker,,70,MC,,
975,ALISSON,146,7,Goalkeeper,,87,GOL,,
976,WESLEY,146,7,Defender,,78,LD,,
977,GABRIEL MAGALHAES,146,7,Defender,,86,ZAG,,
978,MARQUINHOS,146,7,Defender,,86,ZAG,,
979,CASEMIRO,146,7,Midfielder,,84,VOL,,
980,ALEX SANDRO,146,7,Defender,,78,LE,,
981,VINICIUS JUNIOR,146,7,Attacker,,90,PE,PD,
982,BRUNO GUIMARAES,146,7,Midfielder,,87,MC,VOL,
983,MATHEUS CUNHA,146,7,Attacker,,83,SA,MEI,CA
984,NEYMAR JR,146,7,Attacker,,83,PE,MEI,SA
985,RAPHINHA,146,7,Attacker,,87,PD,PE,
986,WEVERTON,146,7,Goalkeeper,,80,GOL,,
987,DANILO,146,7,Defender,,80,LD,ZAG,
988,BREMER,146,7,Defender,,84,ZAG,,
989,LEO PEREIRA,146,7,Defender,,81,ZAG,,
990,DOUGLAS SANTOS,146,7,Defender,,79,LE,LD,
991,FABINHO,146,7,Midfielder,,80,VOL,,
992,DANILO SANTOS,146,7,Defender,,75,MC,VOL,
993,ENDRICK,146,7,Attacker,,82,CA,SA,
994,LUCAS PAQUETA,146,7,Midfielder,,84,MEI,MC,
995,LUIZ HENRIQUE,146,7,Attacker,,80,PE,PD,
996,GABRIEL MARTINELLI,146,7,Attacker,,82,PE,PD,
997,EDERSON,146,7,Goalkeeper,,84,GOL,,
